media_id,title,pdf_date,source_folder,ticker,direction,strength,reason,model
pdf_c4e6e66f56fa0b99703202f9120a53f4_9abea388b4f734dc5c699093f48ca0f87297249738490228,科技日报 0327美股盘后.pdf,2026-07-07,美国科技日报(270),SPOT,1,0.5,资金流向SPOT等避险标的,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_2f2e7c67280ce64411ac47e45aa336db7297249738490228,科技日报 0330美股盘前.pdf,2026-07-07,美国科技日报(270),AAPL,0,0.2,摘要仅提及苹果AI战略转向，未给出明确多空倾向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_2f2e7c67280ce64411ac47e45aa336db7297249738490228,科技日报 0330美股盘前.pdf,2026-07-07,美国科技日报(270),NVDA,0,0.2,摘要提及下一代Rubin Ultra芯片，但为未经证实传闻，无法判断多空,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_9024806345538abc2ee00c0a90bab7ec7297249738490228,科技日报 0331美股盘后.pdf,2026-07-07,美国科技日报(270),QQQ,-1,0.4,原文提到QQQs收盘下跌75个基点，美股市场整体走势偏弱,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_9024806345538abc2ee00c0a90bab7ec7297249738490228,科技日报 0331美股盘后.pdf,2026-07-07,美国科技日报(270),META,0,0.1,仅提及披露其涨跌的具体原因，摘要未给出明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_9024806345538abc2ee00c0a90bab7ec7297249738490228,科技日报 0331美股盘后.pdf,2026-07-07,美国科技日报(270),PANW,0,0.1,仅提及披露其涨跌的具体原因，摘要未给出明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_f64c4081d8bc7e9305a2e168ab8a73697297249738490228,科技日报0401 美股盘后总结.pdf,2026-07-07,美国科技日报(270),QQQ,1,0.7,纳斯达克100指数ETF大涨3.4%，风险偏好极强的交易日，机构认为市场超卖短期或迎5-7%反弹,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_f64c4081d8bc7e9305a2e168ab8a73697297249738490228,科技日报0401 美股盘后总结.pdf,2026-07-07,美国科技日报(270),MRVL,1,0.6,原文提到因合作利好涨幅明显,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_f64c4081d8bc7e9305a2e168ab8a73697297249738490228,科技日报0401 美股盘后总结.pdf,2026-07-07,美国科技日报(270),SNAP,1,0.6,原文提到因股东增持涨幅明显,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_cfb08e9603586fc47887b91e58bbe9d07297249738490228,科技日报 0331美股盘前.pdf,2026-07-07,美国科技日报(270),NVDA,1,0.6,与Marvell达成战略合作，扩展AI生态系统,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_cfb08e9603586fc47887b91e58bbe9d07297249738490228,科技日报 0331美股盘前.pdf,2026-07-07,美国科技日报(270),MRVL,1,0.6,与NVIDIA达成战略合作，扩展AI生态系统,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_cfb08e9603586fc47887b91e58bbe9d07297249738490228,科技日报 0331美股盘前.pdf,2026-07-07,美国科技日报(270),EQIX,1,0.4,计划在南非扩建数据中心，扩大业务与产能布局,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_795e645e9df4764c4d3936a22b6a7d0c7297249738490228,科技日报 0402 美股盘前.PDF,2026-07-07,美国科技日报(270),ASML,0,0.2,机构发布评级调整及观点，但摘要未明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_795e645e9df4764c4d3936a22b6a7d0c7297249738490228,科技日报 0402 美股盘前.PDF,2026-07-07,美国科技日报(270),AMZN,0,0.2,机构观点涉及云业务增长与估值判断，另被曝洽谈收购Globalstar布局卫星业务，方向不明确,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_795e645e9df4764c4d3936a22b6a7d0c7297249738490228,科技日报 0402 美股盘前.PDF,2026-07-07,美国科技日报(270),RDDT,0,0.2,机构发布评级调整，摘要未明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_795e645e9df4764c4d3936a22b6a7d0c7297249738490228,科技日报 0402 美股盘前.PDF,2026-07-07,美国科技日报(270),GSAT,1,0.6,被曝亚马逊洽谈收购Globalstar，作为收购标的通常获溢价利好,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_a7f44f0e2f5e7c8c1af2183991cf52377297249738490228,科技日报 0408美股盘后.pdf,2026-07-07,美国科技日报(270),META,1,0.6,提前发布新闭源模型Muse Spark，性能优于竞品,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_a7f44f0e2f5e7c8c1af2183991cf52377297249738490228,科技日报 0408美股盘后.pdf,2026-07-07,美国科技日报(270),INTC,1,0.8,因Terafab消息大涨11.5%,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_a7f44f0e2f5e7c8c1af2183991cf52377297249738490228,科技日报 0408美股盘后.pdf,2026-07-07,美国科技日报(270),STX,1,0.7,受机构看好持续向上突破,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_a7f44f0e2f5e7c8c1af2183991cf52377297249738490228,科技日报 0408美股盘后.pdf,2026-07-07,美国科技日报(270),WDC,1,0.7,受机构看好持续向上突破,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_a7f44f0e2f5e7c8c1af2183991cf52377297249738490228,科技日报 0408美股盘后.pdf,2026-07-07,美国科技日报(270),APP,-1,0.7,渠道调研显示游戏业务增长放缓及管理层改组，下跌4.6%,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_a7f44f0e2f5e7c8c1af2183991cf52377297249738490228,科技日报 0408美股盘后.pdf,2026-07-07,美国科技日报(270),GTLB,-1,0.6,受GitButler融资消息影响下跌8%,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_a7f44f0e2f5e7c8c1af2183991cf52377297249738490228,科技日报 0408美股盘后.pdf,2026-07-07,美国科技日报(270),IGV,-1,0.6,软件板块年内已下跌24%，与半导体板块差距达35%,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_22055a1c895c6509dafd5b931b6997137297249738490228,科技日报 0414美股收盘总结.pdf,2026-07-07,美国科技日报(270),QQQ,1,0.5,原文明确提到QQQ涨1.05%，美股整体走强,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_22055a1c895c6509dafd5b931b6997137297249738490228,科技日报 0414美股收盘总结.pdf,2026-07-07,美国科技日报(270),ORCL,1,0.65,原文提到ORCL领涨，软件股超跌反弹,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_22055a1c895c6509dafd5b931b6997137297249738490228,科技日报 0414美股收盘总结.pdf,2026-07-07,美国科技日报(270),SNDK,1,0.65,原文提到SNDK领涨，资金围绕AI产业链布局,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_3a207b5b0899e5537ddc9841ca9967207297249738490228,科技日报 0410美股盘后总结.pdf,2026-07-07,美国科技日报(270),NVDA,1,0.7,突破20日和150日均线，AI热潮回归叠加滞涨股轮动逻辑，走势被类比为2010年AAPL，被认为具备上涨潜力,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_3a207b5b0899e5537ddc9841ca9967207297249738490228,科技日报 0410美股盘后总结.pdf,2026-07-07,美国科技日报(270),IGV,-1,0.5,指数下跌4%，软件股相对半导体价差创新低，Claude托管代理公告引发基础设施软件股大幅抛售,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_2277dbee3a564447fc05d973add8a52e7297249738490228,科技日报 0416美股盘前.pdf,2026-07-07,美国科技日报(270),NVDA,1,0.6,黄仁勋强调公司在性能-TCO、能效比上的竞争优势，CUDA生态形成正向飞轮，且已提前布局供应链产能瓶颈,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_205a467aaf3e60e5d7d349133c9dffd57297249738490228,科技日报 0414美股盘前.pdf,2026-07-07,美国科技日报(270),CRDO,1,0.8,收购Dustphotonics完善光连接技术栈，机构预计2027财年光模块营收超5亿美元，股价大幅上涨,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_205a467aaf3e60e5d7d349133c9dffd57297249738490228,科技日报 0414美股盘前.pdf,2026-07-07,美国科技日报(270),BE,1,0.6,因合作事项大幅上涨，并获多家投行评级调整关注,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_205a467aaf3e60e5d7d349133c9dffd57297249738490228,科技日报 0414美股盘前.pdf,2026-07-07,美国科技日报(270),UBER,1,0.5,扩大与Lucid的robotaxi合作规模，业务拓展利好,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_205a467aaf3e60e5d7d349133c9dffd57297249738490228,科技日报 0414美股盘前.pdf,2026-07-07,美国科技日报(270),LCID,1,0.5,Uber扩大与其的robotaxi合作规模，订单需求提升,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_205a467aaf3e60e5d7d349133c9dffd57297249738490228,科技日报 0414美股盘前.pdf,2026-07-07,美国科技日报(270),TSLA,0,0.2,多家投行给出最新评级调整，但摘要未明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_205a467aaf3e60e5d7d349133c9dffd57297249738490228,科技日报 0414美股盘前.pdf,2026-07-07,美国科技日报(270),GOOGL,0,0.2,多家投行给出最新评级调整，但摘要未明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_ab0917d029748e2a1a6e935e85ede0777297249738490228,科技日报 0420 美股盘前.pdf,2026-07-07,美国科技日报(270),GOOGL,0,0.2,谷歌云活动将披露新一代TPU信息，仅为事件预告，无明确多空倾向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_ab0917d029748e2a1a6e935e85ede0777297249738490228,科技日报 0420 美股盘前.pdf,2026-07-07,美国科技日报(270),AMD,0,0.2,摘要提及机构评级调整但未说明上调或下调，方向不明,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_ab0917d029748e2a1a6e935e85ede0777297249738490228,科技日报 0420 美股盘前.pdf,2026-07-07,美国科技日报(270),INTC,0,0.2,摘要提及机构评级调整但未说明上调或下调，方向不明,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_ab0917d029748e2a1a6e935e85ede0777297249738490228,科技日报 0420 美股盘前.pdf,2026-07-07,美国科技日报(270),GTLB,0,0.2,摘要提及机构评级调整但未说明上调或下调，方向不明,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_ab0917d029748e2a1a6e935e85ede0777297249738490228,科技日报 0420 美股盘前.pdf,2026-07-07,美国科技日报(270),ANET,0,0.2,摘要提及机构评级调整但未说明上调或下调，方向不明,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_ab0917d029748e2a1a6e935e85ede0777297249738490228,科技日报 0420 美股盘前.pdf,2026-07-07,美国科技日报(270),META,0,0.2,计划启动多轮裁员，摘要未给出明确多空判断,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_f5b0475b5b2411d6ac65252568900ba17297249738490228,科技日报 0417美股盘后.pdf,2026-07-07,美国科技日报(270),QQQ,1,0.5,上涨50个基点创历史新高，市场整体表现稳健,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_f5b0475b5b2411d6ac65252568900ba17297249738490228,科技日报 0417美股盘后.pdf,2026-07-07,美国科技日报(270),NFLX,-1,0.85,盘后跌9%，业绩指引不及预期且董事长将卸任,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_f5b0475b5b2411d6ac65252568900ba17297249738490228,科技日报 0417美股盘后.pdf,2026-07-07,美国科技日报(270),AMD,1,0.65,受机构正面观点及业务利好推动领涨,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_f5b0475b5b2411d6ac65252568900ba17297249738490228,科技日报 0417美股盘后.pdf,2026-07-07,美国科技日报(270),ORCL,1,0.65,受机构正面观点及业务利好推动领涨,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_ccbc9a033fc1beda5b78669b909cfc187297249738490228,科技日报 0423美股盘前.pdf,2026-07-07,美国科技日报(270),TXN,0,0.1,摘要仅中性提及财报表现及多空双方观点梳理，未给出明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_ccbc9a033fc1beda5b78669b909cfc187297249738490228,科技日报 0423美股盘前.pdf,2026-07-07,美国科技日报(270),TSLA,0,0.1,摘要仅中性提及财报表现及多空双方观点梳理，未给出明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_ccbc9a033fc1beda5b78669b909cfc187297249738490228,科技日报 0423美股盘前.pdf,2026-07-07,美国科技日报(270),NOW,0,0.1,摘要仅中性提及财报表现及多空双方观点梳理，未给出明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_ccbc9a033fc1beda5b78669b909cfc187297249738490228,科技日报 0423美股盘前.pdf,2026-07-07,美国科技日报(270),IBM,0,0.1,摘要仅中性提及财报表现及多空双方观点梳理，未给出明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_4f1a402de59799cf2b47df4b6f7b5afe7297249738490228,科技日报 0422美股盘前.pdf,2026-07-07,美国科技日报(270),GOOGL,1,0.4,谷歌云发布全新TPU芯片系列以加速AI进程，强化其AI基础设施竞争力，属利好,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_4f1a402de59799cf2b47df4b6f7b5afe7297249738490228,科技日报 0422美股盘前.pdf,2026-07-07,美国科技日报(270),ABNB,0,0.2,摘要仅提及机构调整评级并给出目标价，未明确是上调还是下调，无法判断多空,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_4f1a402de59799cf2b47df4b6f7b5afe7297249738490228,科技日报 0422美股盘前.pdf,2026-07-07,美国科技日报(270),TWLO,0,0.2,摘要仅提及机构调整评级并给出目标价，未明确是上调还是下调，无法判断多空,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_4f1a402de59799cf2b47df4b6f7b5afe7297249738490228,科技日报 0422美股盘前.pdf,2026-07-07,美国科技日报(270),VRT,0,0.2,摘要仅提及已披露业绩，未表明业绩好坏，属中性提及,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_1edf9ac9af96274831f0af56d64fb51f7297249738490228,科技日报  - 美股收盘总结 0429.pdf,2026-07-07,美国科技日报(270),STX,1,0.7,原文提到因亮眼业绩大涨,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_1edf9ac9af96274831f0af56d64fb51f7297249738490228,科技日报  - 美股收盘总结 0429.pdf,2026-07-07,美国科技日报(270),NXPI,1,0.7,原文提到因亮眼业绩大涨,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_1edf9ac9af96274831f0af56d64fb51f7297249738490228,科技日报  - 美股收盘总结 0429.pdf,2026-07-07,美国科技日报(270),BE,1,0.7,原文提到因亮眼业绩大涨,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_1edf9ac9af96274831f0af56d64fb51f7297249738490228,科技日报  - 美股收盘总结 0429.pdf,2026-07-07,美国科技日报(270),BKNG,-1,0.6,原文提到因业绩指引不及预期下跌,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_1edf9ac9af96274831f0af56d64fb51f7297249738490228,科技日报  - 美股收盘总结 0429.pdf,2026-07-07,美国科技日报(270),SPOT,-1,0.4,原文提到因指引不及预期或增长疲软下跌，但多空观点分歧明显，短期不确定性较强,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_1edf9ac9af96274831f0af56d64fb51f7297249738490228,科技日报  - 美股收盘总结 0429.pdf,2026-07-07,美国科技日报(270),RDDT,-1,0.6,原文提到因业绩指引不及预期或业务增长疲软下跌,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_59b1d9e5e95bcdc50a42dfc6a3e75e237297249738490228,科技日报 0424美股盘前.pdf,2026-07-07,美国科技日报(270),INTC,1,0.8,业绩大幅超预期叠加AI CPU需求逻辑推动股价大涨,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_59b1d9e5e95bcdc50a42dfc6a3e75e237297249738490228,科技日报 0424美股盘前.pdf,2026-07-07,美国科技日报(270),TSM,1,0.6,投资限制放宽推动股价上涨,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_59b1d9e5e95bcdc50a42dfc6a3e75e237297249738490228,科技日报 0424美股盘前.pdf,2026-07-07,美国科技日报(270),SAP,0,0.3,财报核心指标超预期但增长指引略有放缓，存在明确多空分歧,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_59b1d9e5e95bcdc50a42dfc6a3e75e237297249738490228,科技日报 0424美股盘前.pdf,2026-07-07,美国科技日报(270),META,1,0.3,与AWS达成AI合作，业务拓展偏正面,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_59b1d9e5e95bcdc50a42dfc6a3e75e237297249738490228,科技日报 0424美股盘前.pdf,2026-07-07,美国科技日报(270),AMZN,1,0.3,AWS与Meta达成AI合作，利好云业务AI布局,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_59b1d9e5e95bcdc50a42dfc6a3e75e237297249738490228,科技日报 0424美股盘前.pdf,2026-07-07,美国科技日报(270),MSFT,0,0.2,推出员工自愿买断计划，方向不明确,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_78bf32e41eace689732cb3ba6ce0b3b27297249738490228,科技日报 0501美股盘前.pdf,2026-07-07,美国科技日报(270),TWLO,1,0.7,业绩及指引均超市场预期,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_78bf32e41eace689732cb3ba6ce0b3b27297249738490228,科技日报 0501美股盘前.pdf,2026-07-07,美国科技日报(270),TEAM,1,0.7,业绩及指引均超市场预期,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_78bf32e41eace689732cb3ba6ce0b3b27297249738490228,科技日报 0501美股盘前.pdf,2026-07-07,美国科技日报(270),RDDT,1,0.7,业绩及指引均超市场预期,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_78bf32e41eace689732cb3ba6ce0b3b27297249738490228,科技日报 0501美股盘前.pdf,2026-07-07,美国科技日报(270),ROKU,1,0.7,业绩及指引均超市场预期,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_78bf32e41eace689732cb3ba6ce0b3b27297249738490228,科技日报 0501美股盘前.pdf,2026-07-07,美国科技日报(270),AAPL,1,0.7,业绩及指引均超市场预期,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_78bf32e41eace689732cb3ba6ce0b3b27297249738490228,科技日报 0501美股盘前.pdf,2026-07-07,美国科技日报(270),SNDK,1,0.3,未达买方调高预期，但财报内容未动摇多头情绪,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_78bf32e41eace689732cb3ba6ce0b3b27297249738490228,科技日报 0501美股盘前.pdf,2026-07-07,美国科技日报(270),WDC,1,0.3,未达买方调高预期，但财报内容未动摇多头情绪,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_49c2cd3390faf1e3c5102c46c8d165cd7297249738490228,科技日报 0429美股盘前.pdf,2026-07-07,美国科技日报(270),STX,1,0.8,财报超预期并上调指引，推动股价大幅上涨,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_49c2cd3390faf1e3c5102c46c8d165cd7297249738490228,科技日报 0429美股盘前.pdf,2026-07-07,美国科技日报(270),BE,1,0.8,财报超预期并上调指引，推动股价大幅上涨,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_49c2cd3390faf1e3c5102c46c8d165cd7297249738490228,科技日报 0429美股盘前.pdf,2026-07-07,美国科技日报(270),NXPI,1,0.8,财报超预期并上调指引，推动股价大幅上涨,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_49c2cd3390faf1e3c5102c46c8d165cd7297249738490228,科技日报 0429美股盘前.pdf,2026-07-07,美国科技日报(270),BKNG,-1,0.7,中东地区拖累及二季度指引不及预期，股价下跌,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_2a305ff7dfa9baa3cb1e3cf9d76bdd1f7297249738490228,科技日报 0507美股盘前.pdf,2026-07-07,美国科技日报(270),ARM,0,0.2,摘要仅提及披露财报数据与多空双方核心观点，无明确多空倾向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_2a305ff7dfa9baa3cb1e3cf9d76bdd1f7297249738490228,科技日报 0507美股盘前.pdf,2026-07-07,美国科技日报(270),APP,0,0.2,摘要仅提及披露财报数据与多空双方核心观点，无明确多空倾向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_2a305ff7dfa9baa3cb1e3cf9d76bdd1f7297249738490228,科技日报 0507美股盘前.pdf,2026-07-07,美国科技日报(270),FTNT,0,0.2,摘要仅提及披露财报数据与多空双方核心观点，无明确多空倾向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_2a305ff7dfa9baa3cb1e3cf9d76bdd1f7297249738490228,科技日报 0507美股盘前.pdf,2026-07-07,美国科技日报(270),SMTC,0,0.2,摘要仅提及机构评级与业务增长逻辑，无具体方向性信息,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_2a305ff7dfa9baa3cb1e3cf9d76bdd1f7297249738490228,科技日报 0507美股盘前.pdf,2026-07-07,美国科技日报(270),TWLO,0,0.2,摘要仅提及机构评级与业务增长逻辑，无具体方向性信息,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_2a305ff7dfa9baa3cb1e3cf9d76bdd1f7297249738490228,科技日报 0507美股盘前.pdf,2026-07-07,美国科技日报(270),GLW,0,0.2,摘要仅提及机构评级与业务增长逻辑，无具体方向性信息,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_2a305ff7dfa9baa3cb1e3cf9d76bdd1f7297249738490228,科技日报 0507美股盘前.pdf,2026-07-07,美国科技日报(270),UBER,0,0.2,摘要仅提及机构评级与业务增长逻辑，无具体方向性信息,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_c23d96070164ebac495fedcd1b3d97ab7297249738490228,科技日报 0505美股盘前.pdf,2026-07-07,美国科技日报(270),PLTR,0,0.3,财报超预期并上调指引，但市场对增长持续性与估值合理性存在多空分歧,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_c23d96070164ebac495fedcd1b3d97ab7297249738490228,科技日报 0505美股盘前.pdf,2026-07-07,美国科技日报(270),PINS,0,0.3,财报超预期并上调指引，但市场对增长持续性与估值合理性存在多空分歧,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_c23d96070164ebac495fedcd1b3d97ab7297249738490228,科技日报 0505美股盘前.pdf,2026-07-07,美国科技日报(270),ON,0,0.3,财报超预期并上调指引，但市场对增长持续性与估值合理性存在多空分歧,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_c23d96070164ebac495fedcd1b3d97ab7297249738490228,科技日报 0505美股盘前.pdf,2026-07-07,美国科技日报(270),COIN,-1,0.3,因市场波动和AI发展裁员14%，业务承压信号,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_c23d96070164ebac495fedcd1b3d97ab7297249738490228,科技日报 0505美股盘前.pdf,2026-07-07,美国科技日报(270),SPOT,1,0.6,杰富瑞重申买入评级,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_c23d96070164ebac495fedcd1b3d97ab7297249738490228,科技日报 0505美股盘前.pdf,2026-07-07,美国科技日报(270),SE,1,0.6,摩根大通看好旗下电商平台变现率提升带来的利润拐点,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_c23d96070164ebac495fedcd1b3d97ab7297249738490228,科技日报 0505美股盘前.pdf,2026-07-07,美国科技日报(270),AMZN,1,0.3,CEO称AI是重大技术变革，物流扩张持续推进,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_b014855a175971a27b2a5c2915e63e757297249738490228,科技日报 0511美股盘前.pdf,2026-07-07,美国科技日报(270),INTC,0,0.1,摘要仅提及与SK海力士合作及机构评级调整，未明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_b014855a175971a27b2a5c2915e63e757297249738490228,科技日报 0511美股盘前.pdf,2026-07-07,美国科技日报(270),NVDA,0,0.1,摘要仅提及新平台进展，未明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_b014855a175971a27b2a5c2915e63e757297249738490228,科技日报 0511美股盘前.pdf,2026-07-07,美国科技日报(270),DELL,0,0.1,摘要仅提及机构评级调整与目标价更新，未明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_b014855a175971a27b2a5c2915e63e757297249738490228,科技日报 0511美股盘前.pdf,2026-07-07,美国科技日报(270),AAPL,0,0.1,摘要仅提及机构评级调整与目标价更新，未明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_b014855a175971a27b2a5c2915e63e757297249738490228,科技日报 0511美股盘前.pdf,2026-07-07,美国科技日报(270),AMD,0,0.1,摘要仅提及机构评级调整与目标价更新，未明确多空方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_a3b453d8e31bd75a2c144e859623a02d7297249738490228,科技日报 0508美股盘前.pdf,2026-07-07,美国科技日报(270),NET,0,0.1,发布财报，市场围绕增长前景、利润率展开多空辩论，摘要未给出明确涨跌倾向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_a3b453d8e31bd75a2c144e859623a02d7297249738490228,科技日报 0508美股盘前.pdf,2026-07-07,美国科技日报(270),CRWV,0,0.1,发布财报，披露营收、利润、指引等数据，多空辩论中，方向不明,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_a3b453d8e31bd75a2c144e859623a02d7297249738490228,科技日报 0508美股盘前.pdf,2026-07-07,美国科技日报(270),ABNB,0,0.1,发布财报，市场对其增长前景与业务布局存在分歧，无明确倾向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_8c9015b5f02782c1aa17c3fcfa6208b27297249738490228,科技日报 0512美股盘后.pdf,2026-07-07,美国科技日报(270),INTC,1,0.5,与SK海力士合作研发2.5D封装技术，属正面产业动态,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_8c9015b5f02782c1aa17c3fcfa6208b27297249738490228,科技日报 0512美股盘后.pdf,2026-07-07,美国科技日报(270),QCOM,1,0.5,推进数据中心CPU及AI芯片研发，拓展新增长方向,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_8c9015b5f02782c1aa17c3fcfa6208b27297249738490228,科技日报 0512美股盘后.pdf,2026-07-07,美国科技日报(270),TXN,1,0.6,宣布7月涨价，利好毛利率，叠加半导体板块资金流入,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_36fc9989f5e7a8c804be59e7ffd5abca7297249738490228,科技日报 0512美股盘前.pdf,2026-07-07,美国科技日报(270),NVDA,0,0.2,摘要提及黄仁勋缺席中国之行释放芯片供应相关信号，但未明确多空方向，仅作中性提及,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_4c9c475f39a6799b54d3f5d1c211ce6a7297249738490228,科技日报 0513美股盘后.pdf,2026-07-07,美国科技日报(270),NVDA,1,0.7,半导体板块整体下跌背景下逆势创历史新高,glm-5.3
pdf_c4e6e66f56fa0b99703202f9120a53f4_4c9c475f39a6799b54d3f5d1c211ce6a7297249738490228,科技日报 0513美股盘后.pdf,2026-07-07,美国科技日报(270),QCOM,-1,0.7,因负面报道暴跌11.5%，成为板块最大输家,glm-5.3
